title,type,agency_names,abstract,citation,document_number,html_url,pdf_url,publication_date
Substances Prohibited From Use in Animal Food or Feed; Animal Proteins Prohibited in Ruminant Feed,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending its regulations to provide that animal protein derived from mammalian tissues for use in ruminant feed is a food additive subject to certain provisions in the Federal Food, Drug, and Cosmetic Act (the act). The final rule establishes a flexible system of controls designed to ensure that ruminant feed does not contain animal protein derived from mammalian tissues and to encourage innovation in such controls. FDA is taking this action because ruminants have been fed protein derived from animals in which transmissible spongiform encephalopathies (TSE's) have been found. Such proteins may cause TSE's in ruminants. TSE's are progressively degenerative central nervous system diseases of man and other animals that are fatal. Epidemiologic evidence gathered in the United Kingdom suggests an association between an outbreak of a ruminant TSE, specifically bovine spongiform encephalopathy (BSE), and the feeding to cattle of protein derived from sheep infected with scrapie, another TSE. Also, there may be an epidemiologic association between BSE and a form of human TSE known as new variant Creutzfeldt- Jakob disease (nv-CJD) reported in England. BSE has not been diagnosed in the United States, and the final rule is intended to prevent the establishment and amplification of BSE in the United States through feed and thereby minimize any risk to animals and humans.",62 FR 30936, 97-14682,https://www.federalregister.gov/documents/1997/06/05/97-14682/substances-prohibited-from-use-in-animal-food-or-feed-animal-proteins-prohibited-in-ruminant-feed,https://www.govinfo.gov/content/pkg/FR-1997-06-05/pdf/97-14682.pdf,6/5/1997
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the expanded safe use of triisopropanolamine as a component of phosphorous acid, cyclic butylethyl propanediol, 2,4,6-tri-tert-butylphenyl ester, as a stabilizer for olefin polymers intended for use in contact with food. This action is in response to a petition filed by General Electric Co.",62 FR 30455, 97-14602,https://www.federalregister.gov/documents/1997/06/04/97-14602/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1997-06-04/pdf/97-14602.pdf,6/4/1997
Neurological Devices; Effective Date of Requirement for Premarket Approval of Cranial Electrotherapy Stimulators,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is issuing a final rule to revoke a regulation requiring that a premarket approval application (PMA) or a notice of completion of a product development protocol (PDP) be submitted for the cranial electrotherapy stimulator (CES), a medical device. This action is being taken in order that FDA may reconsider whether the CES device may be reclassified from class III (premarket approval) into class II (special controls) or class I (general controls). Elsewhere in this issue of the Federal Register, FDA is issuing an order requiring manufacturers of these devices to submit information concerning their safety and effectiveness.",62 FR 30456, 97-14597,https://www.federalregister.gov/documents/1997/06/04/97-14597/neurological-devices-effective-date-of-requirement-for-premarket-approval-of-cranial-electrotherapy,https://www.govinfo.gov/content/pkg/FR-1997-06-04/pdf/97-14597.pdf,6/4/1997
"Indirect Food Additives: Adjuvants, Production Aids, and Sanitizers",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the food additive regulations to provide for the safe use of 3,9-bis[2,4-bis(1- methyl-1-phenylethyl)phenoxy]-2,4,8,10-tetraoxa-3,9- diphosphaspiro[5.5]undecane as an antioxidant and/or stabilizer for olefin polymers intended for use in contact with food. This action is in response to a petition filed by Dover Chemical Corp.",62 FR 29009, 97-14105,https://www.federalregister.gov/documents/1997/05/29/97-14105/indirect-food-additives-adjuvants-production-aids-and-sanitizers,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14105.pdf,5/29/1997
"Animal Drugs, Feeds, and Related Products; Change of Sponsor",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect a change of sponsor for five new animal drug applications (NADA's) from Merck Research Laboratories, Division of Merck & Co., Inc., Rahway, NJ 07065 to Koffolk, Inc.",62 FR 29010, 97-14101,https://www.federalregister.gov/documents/1997/05/29/97-14101/animal-drugs-feeds-and-related-products-change-of-sponsor,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14101.pdf,5/29/1997
Oral Dosage Form New Animal Drugs; Gentamicin Sulfate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Phoenix Scientific, Inc. The ANADA provides use of gentamicin sulfate pig pump oral solution for the control and treatment of colibacillosis in neonatal pigs 1 to 3 days of age.",62 FR 29011, 97-14103,https://www.federalregister.gov/documents/1997/05/29/97-14103/oral-dosage-form-new-animal-drugs-gentamicin-sulfate,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14103.pdf,5/29/1997
Oral Dosage Form New Animal Drugs; Orbifloxacin Tablet,Rule,Health and Human Services Department; Food and Drug Administration,The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a new animal drug application (NADA) filed by Schering-Plough Animal Health. The NADA provides for use of orbifloxacin for dogs for management of diseases associated with bacteria susceptible to orbifloxacin.,62 FR 29012, 97-14107,https://www.federalregister.gov/documents/1997/05/29/97-14107/oral-dosage-form-new-animal-drugs-orbifloxacin-tablet,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14107.pdf,5/29/1997
Oral Dosage Form New Animal Drugs; Gentamicin Sulfate Soluble Powder,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Agri-Laboratories, Ltd. The ANADA provides for the use of gentamicin sulfate soluble powder for use in swine drinking water for the control and treatment of colibacillosis in weanling swine and for swine dysentery.",62 FR 29012, 97-14109,https://www.federalregister.gov/documents/1997/05/29/97-14109/oral-dosage-form-new-animal-drugs-gentamicin-sulfate-soluble-powder,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14109.pdf,5/29/1997
Implantation or Injectable Dosage Form New Animal Drugs; Trenbolone Acetate,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Ivy Laboratories, Inc. The ANADA provides for the use of trenbolone acetate implants for improved feed efficiency in growing-finishing feedlot steers and increased rate of weight gain and improved feed efficiency in growing-finishing feedlot heifers.",62 FR 29013, 97-14104,https://www.federalregister.gov/documents/1997/05/29/97-14104/implantation-or-injectable-dosage-form-new-animal-drugs-trenbolone-acetate,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14104.pdf,5/29/1997
Certain Other Dosage Form New Animal Drugs; Halothane,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of an abbreviated new animal drug application (ANADA) filed by Halocarbon Laboratories, Division of Halocarbon Products Corp. The ANADA provides for the use of halothane for induction and maintenance of general anesthesia in dogs, cats, and other non-food animals.",62 FR 29013, 97-14102,https://www.federalregister.gov/documents/1997/05/29/97-14102/certain-other-dosage-form-new-animal-drugs-halothane,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14102.pdf,5/29/1997
"New Animal Drugs For Use In Animal Feeds; Salinomycin, Roxarsone, Bacitracin Methylene Disalicylate",Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the animal drug regulations to reflect approval of a supplemental new animal drug application (NADA) filed by Hoffmann-La Roche, Inc. The supplemental NADA provides for using approved single ingredient Type A medicated articles to make Type C medicated broiler feeds containing salinomycin with roxarsone and bacitracin methylene disalicylate.",62 FR 29014, 97-14106,https://www.federalregister.gov/documents/1997/05/29/97-14106/new-animal-drugs-for-use-in-animal-feeds-salinomycin-roxarsone-bacitracin-methylene-disalicylate,https://www.govinfo.gov/content/pkg/FR-1997-05-29/pdf/97-14106.pdf,5/29/1997
Delegations of Authority and Organization; Office of the Commissioner,Rule,Health and Human Services Department; Food and Drug Administration,"The Food and Drug Administration (FDA) is amending the regulations for delegations of authority by adding a new authority from the Assistant Secretary for Health to the Commissioner of Food and Drugs (the Commissioner) for all the authorities delegated to the Assistant Secretary for Health under the Safe Medical Devices Act of 1990 (the SMDA), as amended. The delegation excludes the authority to submit reports to Congress.",62 FR 28628, 97-13826,https://www.federalregister.gov/documents/1997/05/27/97-13826/delegations-of-authority-and-organization-office-of-the-commissioner,https://www.govinfo.gov/content/pkg/FR-1997-05-27/pdf/97-13826.pdf,5/27/1997
